Date,Stage,Stack,Time,TrackID,ID,Position.X,Position.Y,Position.Z,Seconds,Volume.spot,Nucleus.number,Condition
,,,,,,,,,,,,
26.09,256,2,12,1000000000,38,-2152.33,3235.69,-61.894,164.952,0.101604,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,12,1000000001,39,-2150.01,3233.99,-54.5015,164.952,0.391894,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,13,1000000000,40,-2152.06,3235.29,-62.2334,180.36,0.170548,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,13,1000000001,41,-2150.84,3233.98,-54.3352,180.36,0.00362882,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,13,1000000001,42,-2150.5,3234.25,-54.2975,180.36,0.40278,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,14,1000000000,43,-2152.42,3235.18,-63.041,194.896,0.130633,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,14,1000000001,44,-2150.99,3234.68,-55.2983,194.896,0.453581,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,14,1000000001,45,-2150.81,3234.98,-55.0975,194.896,0.00362882,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,15,1000000000,46,-2152.23,3234.89,-63.4425,210.08,0.0979749,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,15,1000000001,47,-2151.19,3234.35,-55.3637,210.08,0.00362882,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,15,1000000001,48,-2151.02,3234.74,-55.3239,210.08,0.362865,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,16,1000000000,49,-2151.64,3234.78,-63.1029,225.171,0.145147,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,16,1000000001,50,-2149.83,3234.42,-55.2143,225.171,0.330208,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,17,1000000000,51,-2151.4,3234.84,-63.9451,239.917,0.214092,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,17,1000000001,52,-2149.92,3234.42,-55.075,239.917,0.355608,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,18,1000000000,53,-2151.52,3233.44,-63.3887,255.13,0.232235,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,18,1000000001,54,-2149.71,3234.49,-54.4787,255.13,0.399152,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,19,1000000000,55,-2150.36,3233.04,-63.514,269.97,0.181434,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,19,1000000001,56,-2149.58,3234.48,-54.6483,269.97,0.551553,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,20,1000000000,57,-2151.3,3232.7,-63.3237,285.024,0.221349,81,Inhibition
,,,,,,,,,,,,
26.09,256,2,20,1000000001,58,-2149.94,3234.14,-54.5073,285.024,0.322951,81,Inhibition
,,,,,,,,,,,,
26.09,512,3,1,1000000000,0,-501.949,1212.91,-63.9821,0,0.3665,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,1,1000000000,1,-501.286,1213.21,-64.0106,0,0.050803,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,1,1000000002,2,-495.461,1220.68,-57.3803,0,0.101605,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,1,1000000002,3,-495.47,1220.75,-56.9087,0,0.0435455,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,2,1000000000,4,-502.818,1213.56,-58.9451,15.051,0.166922,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,2,1000000000,5,-502.954,1213.24,-58.6996,15.051,0.264897,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,2,1000000002,6,-496.633,1221.07,-51.4949,15.051,0.221353,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,2,1000000002,7,-496.114,1220.54,-51.9308,15.051,0.373758,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,3,1000000000,8,-503.262,1214.42,-58.3074,30.013,0.319327,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,3,1000000000,9,-503.284,1213.92,-57.7976,30.013,0.123378,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,3,1000000002,10,-496.472,1220.33,-51.1167,30.013,0.272154,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,3,1000000002,11,-497.2,1220.66,-50.7575,30.013,0.00362888,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,3,1000000002,12,-496.851,1220.81,-50.8568,30.013,0.239496,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,4,1000000000,13,-503.31,1215.41,-57.2292,45.119,0.616878,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,4,1000000002,14,-495.685,1221.32,-51.4201,45.119,0.163293,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,4,1000000002,15,-496.113,1221.61,-51.2415,45.119,0.348357,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,5,1000000000,16,-504.641,1215.19,-58.0185,60.051,0.732995,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,5,1000000002,17,-496.723,1220.47,-52.0417,60.051,0.159665,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,5,1000000002,18,-497.34,1221.08,-51.5814,60.051,0.526162,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,6,1000000000,19,-504.47,1215.19,-58.5858,75.376,0.47536,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,6,1000000002,20,-497.394,1220.02,-52.0487,75.376,0.11612,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,6,1000000002,21,-497.888,1220.4,-51.4914,75.376,0.435445,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,7,1000000000,22,-504.927,1213.84,-59.3845,90.04,0.69308,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,7,1000000002,23,-498.447,1218.77,-51.9145,90.04,0.108863,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,7,1000000002,24,-499.079,1219.61,-51.6596,90.04,0.464474,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,8,1000000000,25,-505.235,1212.75,-59.7926,105.039,0.464474,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,8,1000000000,26,-505.512,1213.05,-59.7874,105.039,0.301184,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,8,1000000002,27,-499.136,1219.01,-51.83,105.039,0.0471743,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,8,1000000002,28,-499.755,1219.89,-51.2764,105.039,0.246754,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,9,1000000000,29,-505.571,1213,-60.9879,120.041,0.279412,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,9,1000000000,30,-505.922,1213.34,-61.0046,120.041,0.341099,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,9,1000000002,31,-499.656,1218.73,-52.6434,120.041,0.0725755,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,9,1000000002,32,-500.277,1219.48,-52.268,120.041,0.468103,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,10,1000000000,33,-506.527,1212.63,-60.6287,135.103,0.754767,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,10,1000000002,34,-500.29,1217.75,-52.4774,135.103,0.203209,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,10,1000000002,35,-500.643,1218.01,-51.6993,135.103,0.00362888,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,10,1000000002,36,-500.732,1218.41,-51.4852,135.103,0.410044,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,11,1000000000,37,-507.498,1212.61,-62.0755,150.088,0.627764,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,11,1000000002,38,-501.018,1217.9,-52.8374,150.088,0.123378,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,11,1000000002,39,-501.523,1218.14,-51.9814,150.088,0.362872,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,12,1000000000,40,-509.11,1211.69,-61.7736,165.112,0.533419,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,12,1000000002,41,-502.076,1217.81,-53.4108,165.112,0.0762042,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,12,1000000002,42,-502.435,1218.69,-52.2659,165.112,0.326585,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,13,1000000000,43,-510.455,1212.67,-62.2863,180.099,0.555191,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,13,1000000002,44,-503.206,1218.54,-53.7135,180.099,0.123378,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,13,1000000002,45,-503.635,1219.19,-52.7555,180.099,0.31207,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,14,1000000000,46,-510.377,1212.78,-62.7241,195.113,0.460846,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,14,1000000002,47,-503.582,1218.56,-53.5508,195.113,0.127006,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,14,1000000002,48,-504.116,1219.28,-52.6975,195.113,0.304813,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,15,1000000000,49,-510.961,1214.12,-62.8906,210.17,0.442702,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,15,1000000002,50,-504.896,1219.18,-53.7828,210.17,0.0290305,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,15,1000000002,51,-505.659,1219.9,-53.1183,210.17,0.402787,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,16,1000000000,52,-512.173,1213.88,-63.7655,225.099,0.373758,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,16,1000000002,53,-505.823,1219.53,-53.881,225.099,0.0580605,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,16,1000000002,54,-506.528,1220.41,-53.349,225.099,0.359243,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,17,1000000000,55,-514.29,1214.31,-63.7603,240.072,0.370129,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,17,1000000002,56,-507.17,1219.82,-54.1803,240.072,0.108863,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,17,1000000002,57,-507.919,1220.84,-53.4123,240.072,0.246754,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,18,1000000000,58,-515.753,1215.55,-64.2458,255.107,0.326585,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,18,1000000002,59,-507.829,1220.65,-54.6932,255.107,0.0399167,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,18,1000000002,60,-508.611,1221.22,-54.0554,255.107,0.457217,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,19,1000000000,61,-516.62,1214.54,-64.2361,270.157,0.337471,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,19,1000000002,62,-508.858,1220.92,-55.0837,270.157,0.0471743,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,19,1000000002,63,-509.268,1221.22,-54.3586,270.157,0.00362888,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,19,1000000002,64,-509.376,1221.73,-54.1609,270.157,0.391901,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,20,1000000000,65,-517.946,1214.96,-64.2173,285.094,0.351985,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,20,1000000002,66,-509.507,1220.76,-54.5855,285.094,0.0689467,82,Inhibition
,,,,,,,,,,,,
26.09,512,3,20,1000000002,67,-510.111,1221.45,-53.7412,285.094,0.370129,82,Inhibition
,,,,,,,,,,,,
26.09,High,6,1,1000000000,0,-2222.2,3388.75,-58.6534,0,0.508164,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,2,1000000000,1,-2222.13,3388.87,-58.3455,14.983,0.471867,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,3,1000000000,2,-2222.79,3388.46,-57.9407,29.987,0.43557,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,4,1000000000,3,-2223.84,3388.44,-59.2035,45.099,0.0907451,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,4,1000000000,4,-2223.53,3388.68,-58.7863,45.099,0.141562,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,4,1000000005,5,-2225.92,3394.09,-55.5705,45.099,0.00362992,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,4,1000000005,6,-2225.89,3394.51,-55.5721,45.099,0.294011,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,5,1000000000,7,-2224.37,3389.56,-59.7864,60.039,0.0689665,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,5,1000000000,8,-2224.05,3389.58,-58.5861,60.039,0.275862,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,5,1000000005,9,-2226.19,3394.78,-55.4144,60.039,0.493645,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,6,1000000000,10,-2224.22,3389.62,-59.5888,75.016,0.145191,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,6,1000000000,11,-2223.76,3389.63,-58.4344,75.016,0.152451,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,6,1000000005,12,-2225.86,3394.82,-55.8439,75.016,0.0471878,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,6,1000000005,13,-2225.88,3394.15,-55.2855,75.016,0.0943749,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,6,1000000005,14,-2225.54,3394.7,-55.3153,75.016,0.116153,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,7,1000000000,15,-2224.31,3389.16,-60.7086,90.08,0.16334,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,7,1000000000,16,-2224.1,3389.44,-60.0554,90.08,0.108894,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,7,1000000005,17,-2225.33,3393.2,-55.9465,90.08,0.1706,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,8,1000000000,18,-2224.18,3388.99,-61.8463,105.088,0.137932,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,8,1000000000,19,-2224.12,3389.16,-60.6857,105.088,0.141562,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,8,1000000005,20,-2225.06,3393.01,-56.4486,105.088,0.290381,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,9,1000000000,21,-2224,3388.27,-61.5827,120.041,0.148821,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,9,1000000000,22,-2223.88,3388.78,-60.702,120.041,0.228676,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,9,1000000005,23,-2225.13,3392.55,-56.8229,120.041,0.192378,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,9,1000000005,24,-2224.94,3393.27,-56.6303,120.041,0.0725963,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,10,1000000000,25,-2223.47,3388.04,-61.5377,135.051,0.0617069,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,10,1000000000,26,-2223.56,3388.57,-60.8012,135.051,0.119783,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,10,1000000000,27,-2223.27,3388.64,-60.6447,135.051,0.00362992,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,10,1000000005,28,-2224.82,3392.63,-56.2778,135.051,0.148821,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,11,1000000000,29,-2223.7,3387.88,-61.2419,150.04,0.0943749,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,11,1000000000,30,-2223.78,3388.51,-60.6167,150.04,0.0359483,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,11,1000000005,31,-2224.43,3392.68,-56.8788,150.04,0.119783,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,12,1000000000,32,-2223.47,3388.28,-60.4998,165.095,0.123413,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,12,1000000005,33,-2223.8,3392.59,-57.1667,165.095,0.333938,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,13,1000000000,34,-2223.58,3388.8,-60.3571,180.106,0.0834856,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,13,1000000005,35,-2223.61,3392.39,-56.7638,180.106,0.199638,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,13,1000000005,36,-2223.73,3393.35,-56.1238,180.106,0.192378,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,14,1000000000,37,-2223.63,3388.62,-61.0157,195.048,0.0326686,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,14,1000000000,38,-2223.32,3388.75,-60.6223,195.048,0.043558,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,14,1000000005,39,-2223.87,3392.83,-56.0236,195.048,0.196008,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,14,1000000005,40,-2224.04,3393.25,-55.8618,195.048,0.0471878,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,14,1000000005,41,-2224.31,3393.68,-55.2502,195.048,0.00725979,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,15,1000000005,42,-2223.42,3393.13,-56.7305,210.09,0.3049,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,15,1000000000,43,-2223.32,3388.41,-60.4517,210.09,0.043558,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,16,1000000000,44,-2223.97,3387.98,-61.0996,225.066,0.156081,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,16,1000000005,45,-2223.7,3393.95,-56.4681,225.066,0.3049,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,17,1000000000,46,-2224.87,3388.95,-60.7906,239.972,0.275862,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,17,1000000005,47,-2224.39,3395.22,-56.1186,239.972,0.312159,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,18,1000000000,48,-2225.48,3389.94,-61.0812,254.973,0.210527,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,18,1000000000,49,-2225.31,3390.72,-60.8769,254.973,0.0617069,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,18,1000000005,50,-2224.86,3395.8,-57.0956,254.973,0.330308,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,19,1000000000,51,-2226.8,3391.03,-61.7551,270.004,0.243194,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,19,1000000000,52,-2226.53,3391.72,-61.6254,270.004,0.130672,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,19,1000000005,53,-2226.05,3396.97,-57.3939,270.004,0.326678,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,19,1000000005,54,-2226.02,3397.45,-57.3286,270.004,0.00362992,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,20,1000000000,55,-2227.83,3391.7,-62.3616,284.979,0.210527,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,20,1000000000,56,-2227.54,3392.51,-62.0015,284.979,0.043558,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,20,1000000005,57,-2227.29,3397.77,-58.0377,284.979,0.377494,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,20,1000000005,58,-2227.35,3398.43,-57.7402,284.979,0.0145195,83,Inhibition
,,,,,,,,,,,,
26.09,High,6,3,1000000000,0,-2250.39,3378.64,-54.03,29.987,0.203255,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,4,1000000000,1,-2251.79,3378,-53.1379,45.099,0.145182,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,4,1000000000,2,-2251.99,3377.62,-52.6358,45.099,0.188736,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,5,1000000000,3,-2251.98,3378.01,-53.7717,60.039,0.37747,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,6,1000000000,4,-2252.73,3378.37,-54.4016,75.016,0.166959,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,7,1000000000,5,-2253.59,3377.99,-53.9099,90.08,0.272215,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,8,1000000000,6,-2253.52,3377.55,-53.4049,105.088,0.174218,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,9,1000000000,7,-2253.46,3378.65,-54.0461,120.041,0.333917,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,10,1000000000,8,-2253.64,3378.2,-54.282,135.051,0.402877,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,10,1000000000,9,-2253.43,3378.25,-53.5655,135.051,0.0725916,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,11,1000000000,10,-2253.97,3378.7,-54.2063,150.04,0.246809,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,12,1000000000,11,-2253.83,3378.42,-53.862,165.095,0.453689,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,12,1000000012,12,-2256.64,3383.07,-47.6765,165.095,0.141553,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,13,1000000000,13,-2254.18,3378.35,-53.5984,180.106,0.30851,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,13,1000000012,14,-2256.69,3383.21,-47.7655,180.106,0.108887,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,14,1000000000,15,-2254.24,3378.52,-54.1626,195.048,0.3811,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,14,1000000000,16,-2254.7,3378.55,-53.8462,195.048,0.00362969,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,14,1000000012,17,-2257.17,3382.58,-47.2046,195.048,0.061703,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,15,1000000000,18,-2255.4,3378.23,-54.2737,210.09,0.359323,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,15,1000000012,19,-2257.5,3383.25,-47.0898,210.09,0.199625,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,16,1000000000,20,-2255.17,3378.58,-53.9732,225.066,0.431913,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,16,1000000012,21,-2258.05,3383.49,-47.075,225.066,0.185107,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,17,1000000000,22,-2256.49,3379.38,-54.4381,239.972,0.406506,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,17,1000000012,23,-2258.7,3383.65,-46.3239,239.972,0.1597,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,17,1000000012,24,-2258.02,3383.77,-46.2713,239.972,0.0290369,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,18,1000000000,25,-2257.11,3379.76,-53.6307,254.973,0.304881,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,18,1000000012,26,-2258.81,3384.48,-45.6987,254.973,0.228661,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,18,1000000012,27,-2258.35,3384.47,-45.8042,254.973,0.00362969,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,19,1000000000,28,-2258.39,3379.55,-53.4522,270.004,0.333917,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,19,1000000012,29,-2260.28,3384.93,-46.1986,270.004,0.232291,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,20,1000000000,30,-2259.66,3380.14,-53.1519,284.979,0.355693,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,20,1000000012,31,-2261.6,3385.5,-46.508,284.979,0.185107,84,Inhibition
,,,,,,,,,,,,
26.09,High,6,20,1000000012,32,-2261.9,3385.68,-46.5828,284.979,0.108887,84,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,3,1000000000,0,-2070.07,-11.7198,-53.5858,30.061,0.0580561,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,3,1000000001,1,-2062.12,-11.2876,-53.8136,30.061,0.0689415,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,4,1000000000,2,-2070.3,-12.3034,-53.5609,45.052,0.108855,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,4,1000000001,3,-2062.1,-11.6899,-53.1967,45.052,0.0326568,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,5,1000000000,4,-2069.55,-12.7857,-53.8491,60.066,0.0761985,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,5,1000000001,5,-2062.26,-12.4177,-53.4719,60.066,0.0359483,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,6,1000000000,6,-2069.15,-13.2303,-54.1087,75.059,0.297533,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,7,1000000000,7,-2068.46,-13.6251,-53.8691,90.059,0.181423,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,7,1000000001,8,-2061.82,-12.5763,-54.3296,90.059,0.141511,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,8,1000000001,9,-2061.7,-14.2187,-53.6933,104.999,0.0359483,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,8,1000000000,10,-2068.34,-13.9803,-53.7273,104.999,0.228593,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,8,1000000001,11,-2061.39,-14.1857,-53.5246,104.999,0.0689415,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,9,1000000000,12,-2068.29,-14.6804,-52.4091,119.987,0.279391,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,10,1000000001,13,-2062.11,-15.0875,-52.3403,134.994,0.108855,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,10,1000000000,14,-2068.32,-14.4402,-51.6558,134.994,0.337445,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,11,1000000001,15,-2062.72,-15.3445,-52.3079,149.983,0.0761985,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,11,1000000000,16,-2068.92,-14.2833,-51.8106,149.983,0.30479,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,12,1000000001,17,-2062.92,-15.4073,-52.6173,165.018,0.0253998,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,12,1000000001,18,-2063.04,-15.3641,-51.7737,165.018,0.0362853,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,12,1000000000,19,-2068.23,-14.391,-51.476,165.018,0.370101,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,13,1000000001,20,-2063.41,-15.5361,-52.0427,180.073,0.0399137,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,13,1000000000,21,-2068.45,-14.2915,-51.4297,180.073,0.380986,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,14,1000000001,22,-2063.5,-15.9048,-52.2541,195.09,0.07257,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,14,1000000000,23,-2068.66,-14.3555,-51.5982,195.09,0.283019,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,15,1000000000,24,-2068.89,-14.6762,-51.6677,210.376,0.431784,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,16,1000000000,25,-2069.11,-14.481,-51.9256,225.137,0.493467,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,16,1000000001,26,-2063.48,-16.9275,-52.3859,225.137,0.0507992,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,17,1000000000,27,-2069.54,-15.2171,-52.2256,240.073,0.380986,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,17,1000000001,28,-2064.37,-17.336,-52.869,240.073,0.00362861,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,17,1000000001,29,-2064.18,-17.0915,-52.6122,240.073,0.123368,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,18,1000000000,30,-2069.07,-15.3674,-52.2409,255.09,0.460811,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,18,1000000001,31,-2063.62,-16.9546,-52.3276,255.09,0.116111,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,19,1000000000,32,-2069.53,-15.2458,-52.2929,270.092,0.431784,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,19,1000000001,33,-2063.73,-17.1228,-52.1766,270.092,0.105226,85,Inhibition
,,,,,,,,,,,,
26.09,Highafter,7,20,1000000000,34,-2069.11,-15.5768,-52.6482,285.083,0.468068,85,Inhibition
,,,,,,,,,,,,
